,upc_clean,promo_period,Item_Description,Promo_Start_Week,Promo_End_Week,Promo_Weeks,Regular_Price,Special_Price,Unit_Cost,Baseline_Units,Promo_Units,Baseline_Revenue,Promo_Revenue,Incremental_Revenue,Promo_Spend,ROI,Lift,Breakeven_Lift
4303,71990095116,6_7,BLUE MOON BELGAN WHITE 6/12oz,6,7,2,9.99,8.98,8.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4304,7199009561,6_7,BLUE MOON MANGO 4/6/12oz,6,7,2,9.99,8.98,8.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4305,7199009592,6_7,BLUE MOON LIGHT SKY 4/6/12oz,6,7,2,9.99,8.98,8.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4306,72277620002,8_9,SPLENDA PACKETS 100 CT,8,9,2,4.99,3.98,2.97417,0.0,0.0,0.0,0.0,0.0,0.0,,,
4307,7250103378,6_7,SCOTCH BRITE MAPO ULTRA DRY 24/1ea,6,7,2,4.99,3.78,3.11,0.0,0.0,0.0,0.0,0.0,0.0,,,
4308,7250103428,6_7,SCOTCH BRITE MAPO BLANCO 24/1ea,6,7,2,4.99,3.78,3.11,0.0,0.0,0.0,0.0,0.0,0.0,,,
4309,72785860045,12_13,ECONO CLORO ORIG (PALETA 28/6/128oz) 168/128oz,12,13,2,2.99,2.0,1.68524,0.0,0.0,0.0,0.0,0.0,0.0,,,
4310,72785860045,14,ECONO CLORO REGULAR 6/128oz,14,14,1,2.8899999999999997,1.95,1.74,0.0,0.0,0.0,0.0,0.0,0.0,,,
4311,72785860045,3_4,ECONO CLORO REGULAR 6/128oz,3,4,2,2.8899999999999997,1.95,1.78,0.0,0.0,0.0,0.0,0.0,0.0,,,
4312,72785860045,8_9,ECONO CLORO REGULAR 6/128oz,8,9,2,2.8899999999999997,2.0,1.73667,0.0,0.0,0.0,0.0,0.0,0.0,,,
4313,72785860277,10_11,ACTIVA OUTDOOR BLEACH 2/2.3gl,10,11,2,13.99,10.98,8.77,0.0,0.0,0.0,0.0,0.0,0.0,,,
4314,72890000149,5,HEINEKEN CERVEZA 12 OZ,5,5,1,11.99,9.48,9.07,0.0,0.0,0.0,0.0,0.0,0.0,,,
4315,72890000149,8_9,HEINEKEN CERVEZA 12 OZ,8,9,2,11.99,9.48,9.07,0.0,0.0,0.0,0.0,0.0,0.0,,,
4316,728900004220,10_11,HEINEKEN MINI 4/6/7oz,10,11,2,6.49,5.48,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
4317,72890001818,5,HEINEKEN PREMIUM LIGHT 12 OZ,5,5,1,11.99,9.48,9.07,0.0,0.0,0.0,0.0,0.0,0.0,,,
4318,72890001818,8_9,HEINEKEN PREMIUM LIGHT 12 OZ,8,9,2,11.99,9.48,9.07,0.0,0.0,0.0,0.0,0.0,0.0,,,
4319,72890001993,12_13,HEINEKEN GREEN BOTELLA 6 PACK  8.5 OZ,12,13,2,7.99,6.98,6.55,0.0,0.0,0.0,0.0,0.0,0.0,,,
4320,72890001993,6_7,HEINEKEN GREEN BOTELLA 6 PACK  8.5 OZ,6,7,2,7.99,6.98,6.55,0.0,0.0,0.0,0.0,0.0,0.0,,,
4321,7289000621,6_7,HEINEKEN 0.0 BOT 4/6/11.2oz,6,7,2,9.99,7.98,7.8,0.0,0.0,0.0,0.0,0.0,0.0,,,
4322,72981001052,14,ROVIRA EXPORT SODA LATA 28 OZ,14,14,1,6.99,5.98,5.2,0.0,0.0,0.0,0.0,0.0,0.0,,,
4323,72981001052,5,ROVIRA EXPORT SODA LATA 28 OZ,5,5,1,6.99,5.98,5.22,0.0,0.0,0.0,0.0,0.0,0.0,,,
4324,72981001052,8_9,ROVIRA EXPORT SODA LATA 28 OZ,8,9,2,6.99,5.98,5.22,0.0,0.0,0.0,0.0,0.0,0.0,,,
4325,7301000454,12_13,TAMPAX PEARL REGULAR UNSC 12/18ct,12,13,2,5.99,4.98,4.17167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4326,7301000454,14,TAMPAX PEARL REGULAR UNSC 12/18ct,14,14,1,5.99,4.98,4.17167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4327,7301000454,3_4,TAMPAX PEARL REGULAR UNSC 12/18ct,3,4,2,5.99,4.98,3.94167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4328,7301000454,8_9,TAMPAX PEARL REGULAR UNSC 12/18ct,8,9,2,5.99,4.98,4.17167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4329,7301037908,12_13,TAMPAX PEARL SUPER UNSC 12/18ct,12,13,2,5.99,4.98,4.17167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4330,7301037908,14,TAMPAX PEARL SUPER UNSC 12/18ct,14,14,1,5.99,4.98,4.17167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4331,7301037908,3_4,TAMPAX PEARL SUPER UNSC 12/18ct,3,4,2,5.99,4.98,3.94167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4332,7301037908,8_9,TAMPAX PEARL SUPER UNSC 12/18ct,8,9,2,5.99,4.98,4.17167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4333,7301047905,12_13,TAMPAX PEARL SUPER PLUS UNSC 18 CT,12,13,2,5.99,4.98,4.17167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4334,7301047905,14,TAMPAX PEARL SUPER PLUS UNSC 18 CT,14,14,1,5.99,4.98,4.17167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4335,7301047905,3_4,TAMPAX PEARL SUPER PLUS UNSC 18 CT,3,4,2,5.99,4.98,3.94167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4336,7301047905,8_9,TAMPAX PEARL SUPER PLUS UNSC 18 CT,8,9,2,5.99,4.98,4.17167,0.0,0.0,0.0,0.0,0.0,0.0,,,
4337,73170100130,14,ROMA PASTA JUMBO SHELLS 18/8.8oz,14,14,1,1.99,1.25,0.825,0.0,0.0,0.0,0.0,0.0,0.0,,,
4338,73170100136,14,ROMA PASTA CABELLO DE ANGEL 18/8.8oz,14,14,1,1.99,1.25,0.825,0.0,0.0,0.0,0.0,0.0,0.0,,,
4339,73170100405,14,ROMA PASTA PENNE RIGATE 20/14.11oz,14,14,1,1.99,1.25,0.777,0.0,0.0,0.0,0.0,0.0,0.0,,,
4340,73170101262,14,ROMA PASTA TRICOLOR FARFALLE 29/8.8oz,14,14,1,1.99,1.25,0.81241,0.0,0.0,0.0,0.0,0.0,0.0,,,
4341,73170101507,14,ROMA PASTA SPAGUETTI GLUTEN FREE 24/8.8oz,14,14,1,2.99,2.5,1.67458,0.0,0.0,0.0,0.0,0.0,0.0,,,
4342,73170101508,14,ROMA PASTA ROTINI GLUTEN FREE 12/8.8oz,14,14,1,2.99,2.5,1.69917,0.0,0.0,0.0,0.0,0.0,0.0,,,
4343,73170101644,14,ROMA PASTA CODOS 22/14.11oz,14,14,1,1.99,1.25,0.77455,0.0,0.0,0.0,0.0,0.0,0.0,,,
4344,73170101713,14,ROMA PASTA LASAGNA OVEN READY 24/14oz,14,14,1,2.99,2.38,1.45458,0.0,0.0,0.0,0.0,0.0,0.0,,,
4345,73170104056,14,ROMA PASTA SPAGUETTI #7 24/14.1oz,14,14,1,1.99,1.25,0.7725,0.0,0.0,0.0,0.0,0.0,0.0,,,
4346,73170112240,14,ROMA PASTA TRICOLOR FUSILLI 27/8.8oz,14,14,1,1.99,1.25,0.8137,0.0,0.0,0.0,0.0,0.0,0.0,,,
4347,73170112246,14,ROMA PASTA TRICOLOR PENNE RIGATE 36/8.8oz,14,14,1,1.99,1.25,0.80833,0.0,0.0,0.0,0.0,0.0,0.0,,,
4348,732109470049,5,ODOBAN DESINFECTANT EUCALYPTUS 4/3.79lt,5,5,1,11.99,9.48,8.12,0.0,0.0,0.0,0.0,0.0,0.0,,,
4349,732109470049,6_7,ODOBAN DESINFECTANT EUCALYPTUS 4/3.79lt,6,7,2,11.99,9.48,8.12,0.0,0.0,0.0,0.0,0.0,0.0,,,
4350,73210990018,5,ODOBAN DESINFECTANT FRESHLINEN 4/3.79lt,5,5,1,11.99,9.48,8.12,0.0,0.0,0.0,0.0,0.0,0.0,,,
4351,73210990018,6_7,ODOBAN DESINFECTANT FRESHLINEN 4/3.79lt,6,7,2,11.99,9.48,8.12,0.0,0.0,0.0,0.0,0.0,0.0,,,
4352,732109917957,5,ODOBAN DESINFECTANT LAVANDER 4/3.79lt,5,5,1,11.99,9.48,8.12,0.0,0.0,0.0,0.0,0.0,0.0,,,
4353,732109917957,6_7,ODOBAN DESINFECTANT LAVANDER 4/3.79lt,6,7,2,11.99,9.48,8.12,0.0,0.0,0.0,0.0,0.0,0.0,,,
4354,73390962010,10_11,CLASSIC DOUBLE SIX DOMINOES BANDERA PR 24/1ea,10,11,2,6.99,5.98,4.21,0.0,0.0,0.0,0.0,0.0,0.0,,,
4355,73573210882,12_13,HEAVY KITCHEN SHOWER C LINER CLEAR ASST HEAVY 70X70 24/1ct,12,13,2,2.99,2.0,1.5033333333333332,0.0,0.0,0.0,0.0,0.0,0.0,,,
4356,7369300100,3_4,CORTES CHOCOLATE EN BARRA 120/7oz,3,4,2,4.19,3.48,3.03,0.0,0.0,0.0,0.0,0.0,0.0,,,
4357,741120480820,12_13,SALUTARIS AGUA CON GAS 3/8/12oz,12,13,2,4.99,3.98,3.33,0.0,0.0,0.0,0.0,0.0,0.0,,,
4358,7411204841918,12_13,PETIT LATA FRUIT PUNCH 11.2 OZ,12,13,2,0.89,0.6,0.53,0.0,0.0,0.0,0.0,0.0,0.0,,,
4359,7411204841918,3_4,PETIT LATA FRUIT PUNCH 11.2 OZ,3,4,2,0.89,0.6,0.53,0.0,0.0,0.0,0.0,0.0,0.0,,,
4360,7411204841918,8_9,PETIT LATA FRUIT PUNCH 11.2 OZ,8,9,2,0.89,0.6,0.53,0.0,0.0,0.0,0.0,0.0,0.0,,,
4361,7418247338,6_7,SOFTSOAP BODY WASH COCONUT SCRUB 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4362,7418247339,6_7,SOFTSOAP BODY WASH SHEA & ALMOND OIL 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4363,7418247350,6_7,SOFTSOAP BODY WASH GENTLE WASH ALMOND OIL & PEONY 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4364,7418247351,6_7,SOFTSOAP BODY WASH POMEGRANTE & MANGO 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4365,7418247352,6_7,SOFTSOAP BODY WASH HONEYSUCKLE & ORANGE 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4366,7418247357,6_7,SOFTSOAP BODY WASH CITRUS SPLASH & BERRIES 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4367,7418247358,6_7,SOFTSOAP BODY WASH BLOOMNG JASMINE & PLUM 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4368,7418247363,6_7,SOFTSOAP BODY WASH HIDRA BLISS BLUEBERRY & COCO 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4369,7418247367,6_7,SOFTSOAP BODY WASH GENTLE WASH COCONUT & LMNGRS 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4370,7418247369,6_7,SOFTSOAP BODY WASH LUMI OIL MACAD & PEONY 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4371,7418247370,6_7,SOFTSOAP BODY WASH LUMINOUS OIL COCO & LAVNDR 4/20oz,6,7,2,5.99,4.98,3.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4372,7430500116,8_9,BRAGG ORGANIC APPLE CIDER VINEGAR 12/16oz,8,9,2,5.989999999999999,4.98,3.36,0.0,0.0,0.0,0.0,0.0,0.0,,,
4373,74338003316,12_13,SABRETT ONIONS IN SAUCE 12/16oz,12,13,2,6.989999999999999,5.98,4.74,0.0,0.0,0.0,0.0,0.0,0.0,,,
4374,74338003316,6_7,SABRETT ONIONS IN SAUCE 12/16oz,6,7,2,6.989999999999999,5.98,4.74,0.0,0.0,0.0,0.0,0.0,0.0,,,
4375,74370900011,10_11,ARROZ RICO GRANO MEDIANO 10/3lb,10,11,2,2.34,1.67,2.03,0.0,0.0,0.0,0.0,0.0,0.0,,,
4376,74370900011,6_7,ARROZ RICO GRANO MEDIANO 10/3lb,6,7,2,2.34,1.67,2.032,0.0,0.0,0.0,0.0,0.0,0.0,,,
4377,74370900013,12_13,ARROZ RICO MEDIANO 1/20lb,12,13,2,17.99,13.58,14.77,0.0,0.0,0.0,0.0,0.0,0.0,,,
4378,74370900013,3_4,ARROZ RICO MEDIANO 1/20lb,3,4,2,17.99,13.58,14.77,0.0,0.0,0.0,0.0,0.0,0.0,,,
4379,74370900023,10_11,ARROZ RICO GRANO LARGO 10/3lb,10,11,2,2.99,2.58,2.036,0.0,0.0,0.0,0.0,0.0,0.0,,,
4380,74370900023,6_7,ARROZ RICO GRANO LARGO 10/3lb,6,7,2,2.99,2.28,2.04,0.0,0.0,0.0,0.0,0.0,0.0,,,
4381,74370900099,8_9,ARROZ RICO JAZMINE 10/3lb,8,9,2,5.49,4.98,4.12,0.0,0.0,0.0,0.0,0.0,0.0,,,
4382,7437092000,12_13,GASOLINA PINK MARTINI 8/5/6.75oz,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4383,7437092000,3_4,GASOLINA PINK MARTINI 8/5/6.75oz,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4384,7437092000,6_7,GASOLINA PINK MARTINI 8/5/6.75oz,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4385,7437092001,12_13,GASOLINA SEA BREEZE 8/5/6.75oz,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4386,7437092001,3_4,GASOLINA SEA BREEZE 8/5/6.75oz,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4387,7437092001,6_7,GASOLINA SEA BREEZE 8/5/6.75oz,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4388,74370920011,12_13,GASOLINA TORONJA ROSADA 8/5/6.8oz,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4389,74370920011,3_4,GASOLINA TORONJA ROSADA 8/5/6.8oz,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4390,74370920011,6_7,GASOLINA TORONJA ROSADA 8/5/6.8oz,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4391,74370920012,12_13,GASOLINA MOJITO 8/5/6.75oz,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4392,74370920012,3_4,GASOLINA MOJITO 8/5/6.75oz,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4393,74370920012,6_7,GASOLINA MOJITO 8/5/6.75oz,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4394,74370920020,12_13,GASOLINA RUM PUNCH 6.8 OZ,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4395,74370920020,3_4,GASOLINA RUM PUNCH 6.8 OZ,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4396,74370920020,6_7,GASOLINA RUM PUNCH 6.8 OZ,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4397,74370920022,12_13,GASOLINA PARCHA COKTAIL 8/5/6.8oz,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4398,74370920022,3_4,GASOLINA PARCHA COKTAIL 8/5/6.8oz,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4399,74370920022,6_7,GASOLINA PARCHA COKTAIL 8/5/6.8oz,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4400,74370920025,12_13,GASOLINA RITA CLASSIC MARGARITA 8/5/6.8oz,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4401,74370920025,3_4,GASOLINA RITA CLASSIC MARGARITA 8/5/6.8oz,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4402,74370920025,6_7,GASOLINA RITA CLASSIC MARGARITA 8/5/6.8oz,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4403,7437092005541,12_13,GASOLINA ORIGINAL 6.8 OZ,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4404,7437092005541,3_4,GASOLINA ORIGINAL 6.8 OZ,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4405,7437092005541,6_7,GASOLINA ORIGINAL 6.8 OZ,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4406,7437092005781,12_13,GASOLINA TU MADRAS 6.8 OZ,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4407,7437092005781,3_4,GASOLINA TU MADRAS 6.8 OZ,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4408,7437092005781,6_7,GASOLINA TU MADRAS 6.8 OZ,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4409,74370920218,12_13,GASOLINA SANGRIIIA 20pk,12,13,2,22.98,20.98,19.25,0.0,0.0,0.0,0.0,0.0,0.0,,,
4410,74370920218,14,GASOLINA SANGRIIIA 20pk,14,14,1,22.98,20.98,19.25,0.0,0.0,0.0,0.0,0.0,0.0,,,
4411,74370920222,12_13,GASOLINA PARCHA 1/20/6.8oz,12,13,2,22.98,20.98,19.25,0.0,0.0,0.0,0.0,0.0,0.0,,,
4412,74370920222,14,GASOLINA PARCHA 1/20/6.8oz,14,14,1,22.98,20.98,19.25,0.0,0.0,0.0,0.0,0.0,0.0,,,
4413,743709205184,12_13,GASOLINA SANGRIA 6.75 OZ,12,13,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4414,743709205184,3_4,GASOLINA SANGRIA 6.75 OZ,3,4,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4415,743709205184,6_7,GASOLINA SANGRIA 6.75 OZ,6,7,2,6.99,5.28,4.76,0.0,0.0,0.0,0.0,0.0,0.0,,,
4416,7441000370428,3_4,CLOROX CLORO GEL CITRICO 12/31.4oz,3,4,2,2.5566666666666666,2.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,,,
4417,7441000370428,8_9,CLOROX CLORO GEL CITRICO 12/31.4oz,8,9,2,2.5566666666666666,2.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,,,
4418,7441000370435,3_4,CLOROX CLORO GEL ORIGINAL 12/31.4oz,3,4,2,2.5566666666666666,2.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,,,
4419,7441000370435,8_9,CLOROX CLORO GEL ORIGINAL 12/31.4oz,8,9,2,2.5566666666666666,2.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,,,
4420,7441000370442,3_4,CLOROX CLORO GEL FLORAL 12/31.4oz,3,4,2,2.5566666666666666,2.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,,,
4421,7441000370442,8_9,CLOROX CLORO GEL FLORAL 12/31.4oz,8,9,2,2.5566666666666666,2.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,,,
4422,7441000371197,3_4,CLOROX CLORO GEL LAVANDA 12/31.4oz,3,4,2,2.5566666666666666,2.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,,,
4423,7441000371197,8_9,CLOROX CLORO GEL LAVANDA 12/31.4oz,8,9,2,2.5566666666666666,2.0,1.625,0.0,0.0,0.0,0.0,0.0,0.0,,,
4424,744100270633,6_7,SCOTCH BRITE ESPONJA ANATOMICA 24/3ea,6,7,2,2.99,1.98,1.63,0.0,0.0,0.0,0.0,0.0,0.0,,,
4425,744100270634,6_7,SCOTCH BRITE ESPONJA URETANO COCINA 24/3ea,6,7,2,2.99,1.98,1.63,0.0,0.0,0.0,0.0,0.0,0.0,,,
4426,744100810196,12_13,SCOTT CUIDADO COMPLETO 3IN1 4/12pk,12,13,2,8.99,7.48,6.83,0.0,0.0,0.0,0.0,0.0,0.0,,,
4427,744100815611,12_13,KOTEX OVERNIGHT W/ WINGS 8/16ea,12,13,2,4.99,3.48,3.26,0.0,0.0,0.0,0.0,0.0,0.0,,,
4428,744100817281,3_4,HUGGIES ACTIVE SEC BIG PACK #6 2/52ct,3,4,2,16.99,13.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4429,744100817281,6_7,HUGGIES ACTIVE SEC BIG PACK #6 2/52ct,6,7,2,16.99,13.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4430,744100817395,3_4,HUGGIES ACTIVE SEC BIG PACK #3 2/86ct,3,4,2,16.99,13.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4431,744100817395,6_7,HUGGIES ACTIVE SEC BIG PACK #3 2/86ct,6,7,2,16.99,13.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4432,744100817396,3_4,HUGGIES ACTIVE SEC BIG PACK #4 2/70ct,3,4,2,16.99,13.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4433,744100817396,6_7,HUGGIES ACTIVE SEC BIG PACK #4 2/70ct,6,7,2,16.99,13.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4434,744100817397,3_4,HUGGIES ACTIVE SEC BIG PACK #5 2/62ct,3,4,2,16.99,13.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4435,744100817397,6_7,HUGGIES ACTIVE SEC BIG PACK #5 2/62ct,6,7,2,16.99,13.98,12.62,0.0,0.0,0.0,0.0,0.0,0.0,,,
4436,744101105397,3_4,DON GATO 20/2.2lb,3,4,2,3.59,3.0,2.4665,0.0,0.0,0.0,0.0,0.0,0.0,,,
4437,744103351045,10_11,UCHOSA SILLA PLASTICA PARA NIÑO 6/1ct,10,11,2,3.99,2.98,2.19333,0.0,0.0,0.0,0.0,0.0,0.0,,,
4438,744103351045,12_13,UCHOSA SILLA PLASTICA PARA NIÑO 6/1ct,12,13,2,3.99,2.98,2.19333,0.0,0.0,0.0,0.0,0.0,0.0,,,
4439,7441033512147,12_13,UCHOSA SILLA PLASTICA (SIN BRAZO) 1/1ct,12,13,2,8.99,6.98,5.46,0.0,0.0,0.0,0.0,0.0,0.0,,,
4440,746049680560,12_13,ISLENO CHICHARRON LIMON 1/4.3oz,12,13,2,3.99,2.28,1.94,0.0,0.0,0.0,0.0,0.0,0.0,,,
4441,746049680574,12_13,TOSTITOS MEXICAN STYLE BIG ROUND  12/9.8oz,12,13,2,4.49,3.28,2.95,0.0,0.0,0.0,0.0,0.0,0.0,,,
4442,746049680596,14,DORITOS NACHO 10.1oz,14,14,1,4.19,3.48,3.24,0.0,0.0,0.0,0.0,0.0,0.0,,,
4443,746054800031,8_9,GATORADE GLACIER FROST 12/33.81oz,8,9,2,1.59,1.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,,,
4444,746054800032,8_9,GATORADE FRUIT PUNCH 12/33.81oz,8,9,2,1.59,1.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,,,
4445,746054800033,8_9,GATORADE GRAPE 12/33.81oz,8,9,2,1.59,1.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,,,
4446,746054800035,8_9,GATORADE ORANGE 12/33.81oz,8,9,2,1.59,1.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,,,
4447,746227540220,10_11,QUAKER AVENA INTEGRAL 24/300gr,10,11,2,3.39,2.5,2.48875,0.0,0.0,0.0,0.0,0.0,0.0,,,
4448,746227540220,6_7,QUAKER AVENA INTEGRAL 24/300gr,6,7,2,3.39,2.98,2.27833,0.0,0.0,0.0,0.0,0.0,0.0,,,
4449,746227540390,10_11,QUAKER AVENA QUICK OATS 24/310gr,10,11,2,3.39,2.5,2.49,0.0,0.0,0.0,0.0,0.0,0.0,,,
4450,746227540390,6_7,QUAKER AVENA QUICK OATS 24/310gr,6,7,2,3.39,2.98,2.28,0.0,0.0,0.0,0.0,0.0,0.0,,,
4451,746227540391,10_11,QUAKER AVENA INSTANTANEA HIERRO 24/310gr,10,11,2,3.39,2.5,2.49,0.0,0.0,0.0,0.0,0.0,0.0,,,
4452,746227540391,6_7,QUAKER AVENA INSTANTANEA HIERRO 24/310gr,6,7,2,3.39,2.98,2.28,0.0,0.0,0.0,0.0,0.0,0.0,,,
4453,746227540392,10_11,QUAKER AVENA CANELA 24/310gr,10,11,2,3.39,2.5,2.49,0.0,0.0,0.0,0.0,0.0,0.0,,,
4454,746227540392,6_7,QUAKER AVENA CANELA 24/310gr,6,7,2,3.39,2.98,2.28,0.0,0.0,0.0,0.0,0.0,0.0,,,
4455,746227540393,10_11,QUAKER AVENA VAINILLA 24/310gr,10,11,2,3.39,2.5,2.49,0.0,0.0,0.0,0.0,0.0,0.0,,,
4456,746227540393,6_7,QUAKER AVENA VAINILLA 24/310gr,6,7,2,3.39,2.98,2.28,0.0,0.0,0.0,0.0,0.0,0.0,,,
4457,746227540394,10_11,QUAKER AVENA MOLIDA 24/310gr,10,11,2,3.39,2.5,2.49,0.0,0.0,0.0,0.0,0.0,0.0,,,
4458,746227540394,6_7,QUAKER AVENA MOLIDA 24/310gr,6,7,2,3.39,2.98,2.28,0.0,0.0,0.0,0.0,0.0,0.0,,,
4459,746227540395,14,QUAKER AVENA QUICK OATS 12/580gr,14,14,1,5.49,4.98,4.34083,0.0,0.0,0.0,0.0,0.0,0.0,,,
4460,746227540396,14,QUAKER AVENA INSTANTANEA HIERRO 12/580gr,14,14,1,5.49,4.98,4.34083,0.0,0.0,0.0,0.0,0.0,0.0,,,
4461,746227540397,14,QUAKER AVENA CANELA 12/580gr,14,14,1,5.49,4.98,4.34083,0.0,0.0,0.0,0.0,0.0,0.0,,,
4462,746227540418,10_11,PEARL MILLING CO PANCAKE ORIGINAL 12/28.2oz,10,11,2,3.9900000000000007,2.98,2.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
4463,746227540418,3_4,PEARL MILLING CO PANCAKE ORIGINAL 12/28.2oz,3,4,2,3.9900000000000007,2.98,2.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
4464,746227540418,6_7,PEARL MILLING CO PANCAKE ORIGINAL 12/28.2oz,6,7,2,3.9900000000000007,2.98,2.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
4465,746227540419,10_11,PEARL MILLING CO PANCAKE ORIGINAL CMPLT 12/28.2oz,10,11,2,3.9900000000000007,2.98,2.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
4466,746227540419,3_4,PEARL MILLING CO PANCAKE ORIGINAL CMPLT 12/28.2oz,3,4,2,3.9900000000000007,2.98,2.75,0.0,0.0,0.0,0.0,0.0,0.0,,,
