,week_number,upc_clean,Item_Description,Regular_Price,Special_Price,Unit_Cost,units_sold,promo_flag,discount_per_unit,promo_spend,unit_margin,promo_margin,gross_profit
10808,5,70893802143,,,,,0.0,False,,0.0,,,
10809,6,70893802143,,,,,1.0,False,,0.0,,,
10810,7,70893802143,,,,,0.0,False,,0.0,,,
10811,8,70893802143,,,,,0.0,False,,0.0,,,
10812,9,70893802143,,,,,0.0,False,,0.0,,,
10813,10,70893802143,,,,,0.0,False,,0.0,,,
10814,11,70893802143,,,,,0.0,False,,0.0,,,
10815,12,70893802143,,,,,0.0,False,,0.0,,,
10816,1,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,2.5,2.11917,83.0,True,0.4900000000000002,0.4900000000000002,0.8708300000000002,0.38083,0.38083
10817,2,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,2.5,2.11917,97.0,True,0.4900000000000002,0.4900000000000002,0.8708300000000002,0.38083,0.38083
10818,3,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,28.0,False,,0.0,,,
10819,4,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,30.0,False,,0.0,,,
10820,5,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,2.5,2.11917,37.0,True,0.4900000000000002,0.4900000000000002,0.8708300000000002,0.38083,0.38083
10821,6,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,32.0,False,,0.0,,,
10822,7,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,39.0,False,,0.0,,,
10823,8,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,19.0,False,,0.0,,,
10824,9,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,17.0,False,,0.0,,,
10825,10,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,25.0,False,,0.0,,,
10826,11,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,35.0,False,,0.0,,,
10827,12,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,70.0,False,,0.0,,,
10828,13,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,58.0,False,,0.0,,,
10829,14,70893802144,ECONO PEANUT LOW SALTED 12/10oz,2.99,,,23.0,False,,0.0,,,
10830,1,70893802146,,,,,64.0,False,,0.0,,,
10831,2,70893802146,,,,,275.0,False,,0.0,,,
10832,3,70893802146,,,,,148.0,False,,0.0,,,
10833,4,70893802146,,,,,93.0,False,,0.0,,,
10834,5,70893802146,,,,,63.0,False,,0.0,,,
10835,6,70893802146,,,,,166.0,False,,0.0,,,
10836,7,70893802146,,,,,387.0,False,,0.0,,,
10837,8,70893802146,,,,,35.0,False,,0.0,,,
10838,9,70893802146,,,,,35.0,False,,0.0,,,
10839,10,70893802146,,,,,24.0,False,,0.0,,,
10840,11,70893802146,,,,,38.0,False,,0.0,,,
10841,12,70893802146,,,,,37.0,False,,0.0,,,
10842,13,70893802146,,,,,37.0,False,,0.0,,,
10843,14,70893802146,,,,,23.0,False,,0.0,,,
10844,1,70893802149,,,,,0.0,False,,0.0,,,
10845,2,70893802149,,,,,0.0,False,,0.0,,,
10846,3,70893802149,,,,,0.0,False,,0.0,,,
10847,4,70893802149,,,,,0.0,False,,0.0,,,
10848,5,70893802149,,,,,0.0,False,,0.0,,,
10849,6,70893802149,,,,,0.0,False,,0.0,,,
10850,7,70893802149,,,,,0.0,False,,0.0,,,
10851,8,70893802149,,,,,0.0,False,,0.0,,,
10852,9,70893802149,,,,,0.0,False,,0.0,,,
10853,10,70893802149,,,,,0.0,False,,0.0,,,
10854,11,70893802149,,,,,0.0,False,,0.0,,,
10855,1,70893802150,,,,,0.0,False,,0.0,,,
10856,2,70893802150,,,,,0.0,False,,0.0,,,
10857,3,70893802150,,,,,0.0,False,,0.0,,,
10858,4,70893802150,,,,,0.0,False,,0.0,,,
10859,5,70893802150,,,,,0.0,False,,0.0,,,
10860,6,70893802150,,,,,0.0,False,,0.0,,,
10861,7,70893802150,,,,,0.0,False,,0.0,,,
10862,8,70893802150,,,,,0.0,False,,0.0,,,
10863,9,70893802150,,,,,0.0,False,,0.0,,,
10864,10,70893802150,,,,,0.0,False,,0.0,,,
10865,11,70893802150,,,,,0.0,False,,0.0,,,
10866,12,70893802150,,,,,0.0,False,,0.0,,,
10867,1,70893802152,,,,,12.0,False,,0.0,,,
10868,2,70893802152,,,,,11.0,False,,0.0,,,
10869,3,70893802152,,,,,16.0,False,,0.0,,,
10870,4,70893802152,,,,,12.0,False,,0.0,,,
10871,5,70893802152,,,,,17.0,False,,0.0,,,
10872,6,70893802152,,,,,19.0,False,,0.0,,,
10873,7,70893802152,,,,,27.0,False,,0.0,,,
10874,8,70893802152,,,,,15.0,False,,0.0,,,
10875,9,70893802152,,,,,14.0,False,,0.0,,,
10876,10,70893802152,,,,,15.0,False,,0.0,,,
10877,11,70893802152,,,,,13.0,False,,0.0,,,
10878,12,70893802152,,,,,10.0,False,,0.0,,,
10879,13,70893802152,,,,,12.0,False,,0.0,,,
10880,14,70893802152,,,,,7.0,False,,0.0,,,
10881,1,70893802153,,,,,10.0,False,,0.0,,,
10882,2,70893802153,,,,,18.0,False,,0.0,,,
10883,3,70893802153,,,,,20.0,False,,0.0,,,
10884,4,70893802153,,,,,14.0,False,,0.0,,,
10885,5,70893802153,,,,,7.0,False,,0.0,,,
10886,6,70893802153,,,,,12.0,False,,0.0,,,
10887,7,70893802153,,,,,19.0,False,,0.0,,,
10888,8,70893802153,,,,,13.0,False,,0.0,,,
10889,9,70893802153,,,,,7.0,False,,0.0,,,
10890,10,70893802153,,,,,13.0,False,,0.0,,,
10891,11,70893802153,,,,,10.0,False,,0.0,,,
10892,12,70893802153,,,,,10.0,False,,0.0,,,
10893,13,70893802153,,,,,6.0,False,,0.0,,,
10894,14,70893802153,,,,,6.0,False,,0.0,,,
10895,1,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,,,4.0,False,,0.0,,,
10896,2,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,,,4.0,False,,0.0,,,
10897,3,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,2.5,1.87,11.0,True,0.2900000000000005,0.2900000000000005,0.9200000000000004,0.6299999999999999,0.6299999999999999
10898,4,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,2.5,1.87,12.0,True,0.2900000000000005,0.2900000000000005,0.9200000000000004,0.6299999999999999,0.6299999999999999
10899,5,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,,,7.0,False,,0.0,,,
10900,6,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,2.5,1.87,8.0,True,0.2900000000000005,0.2900000000000005,0.9200000000000004,0.6299999999999999,0.6299999999999999
10901,7,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,2.5,1.87,14.0,True,0.2900000000000005,0.2900000000000005,0.9200000000000004,0.6299999999999999,0.6299999999999999
10902,8,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,,,3.0,False,,0.0,,,
10903,9,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,,,11.0,False,,0.0,,,
10904,10,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,2.5,1.87,19.0,True,0.2900000000000005,0.2900000000000005,0.9200000000000004,0.6299999999999999,0.6299999999999999
10905,11,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,2.5,1.87,2.0,True,0.2900000000000005,0.2900000000000005,0.9200000000000004,0.6299999999999999,0.6299999999999999
10906,12,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,,,9.0,False,,0.0,,,
10907,13,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,,,9.0,False,,0.0,,,
10908,14,70893802156,ECONO PICKELS SWEET GHERKINS 12/17oz,2.7900000000000005,,,3.0,False,,0.0,,,
10909,1,70893802165,,,,,0.0,False,,0.0,,,
10910,2,70893802165,,,,,0.0,False,,0.0,,,
10911,3,70893802165,,,,,0.0,False,,0.0,,,
10912,4,70893802165,,,,,0.0,False,,0.0,,,
10913,5,70893802165,,,,,0.0,False,,0.0,,,
10914,6,70893802165,,,,,0.0,False,,0.0,,,
10915,7,70893802165,,,,,0.0,False,,0.0,,,
10916,8,70893802165,,,,,0.0,False,,0.0,,,
10917,9,70893802165,,,,,0.0,False,,0.0,,,
10918,10,70893802165,,,,,0.0,False,,0.0,,,
10919,11,70893802165,,,,,0.0,False,,0.0,,,
10920,12,70893802165,,,,,0.0,False,,0.0,,,
10921,1,70893802178,,,,,0.0,False,,0.0,,,
10922,2,70893802178,,,,,0.0,False,,0.0,,,
10923,3,70893802178,,,,,0.0,False,,0.0,,,
10924,4,70893802178,,,,,0.0,False,,0.0,,,
10925,5,70893802178,,,,,0.0,False,,0.0,,,
10926,6,70893802178,,,,,0.0,False,,0.0,,,
10927,7,70893802178,,,,,0.0,False,,0.0,,,
10928,8,70893802178,,,,,0.0,False,,0.0,,,
10929,9,70893802178,,,,,0.0,False,,0.0,,,
10930,10,70893802178,,,,,0.0,False,,0.0,,,
10931,11,70893802178,,,,,0.0,False,,0.0,,,
10932,12,70893802178,,,,,0.0,False,,0.0,,,
10933,1,70893802195,,,,,12.0,False,,0.0,,,
10934,2,70893802195,,,,,14.0,False,,0.0,,,
10935,3,70893802195,,,,,19.0,False,,0.0,,,
10936,4,70893802195,,,,,6.0,False,,0.0,,,
10937,5,70893802195,,,,,11.0,False,,0.0,,,
10938,6,70893802195,,,,,9.0,False,,0.0,,,
10939,7,70893802195,,,,,11.0,False,,0.0,,,
10940,8,70893802195,,,,,9.0,False,,0.0,,,
10941,9,70893802195,,,,,10.0,False,,0.0,,,
10942,10,70893802195,,,,,15.0,False,,0.0,,,
10943,11,70893802195,,,,,15.0,False,,0.0,,,
10944,12,70893802195,,,,,11.0,False,,0.0,,,
10945,13,70893802195,,,,,16.0,False,,0.0,,,
10946,14,70893802195,,,,,4.0,False,,0.0,,,
10947,1,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,7.0,False,,0.0,,,
10948,2,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,11.0,False,,0.0,,,
10949,3,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,7.0,False,,0.0,,,
10950,4,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,7.0,False,,0.0,,,
10951,5,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,3.0,False,,0.0,,,
10952,6,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,7.0,False,,0.0,,,
10953,7,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,7.0,False,,0.0,,,
10954,8,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,7.0,False,,0.0,,,
10955,9,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,4.0,False,,0.0,,,
10956,10,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,3.0,False,,0.0,,,
10957,11,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,4.0,False,,0.0,,,
10958,12,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,10.0,False,,0.0,,,
10959,13,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,8.0,False,,0.0,,,
10960,14,70893802196,ECONO DET MULTIUSOS HEAVY DUTY CLEANER 4/128oz,8.99,,,1.0,False,,0.0,,,
10961,1,70893802197,,,,,73.0,False,,0.0,,,
10962,2,70893802197,,,,,62.0,False,,0.0,,,
10963,3,70893802197,,,,,101.0,False,,0.0,,,
10964,4,70893802197,,,,,84.0,False,,0.0,,,
10965,5,70893802197,,,,,39.0,False,,0.0,,,
10966,6,70893802197,,,,,117.0,False,,0.0,,,
10967,7,70893802197,,,,,145.0,False,,0.0,,,
10968,8,70893802197,,,,,49.0,False,,0.0,,,
10969,9,70893802197,,,,,69.0,False,,0.0,,,
10970,10,70893802197,,,,,91.0,False,,0.0,,,
10971,11,70893802197,,,,,68.0,False,,0.0,,,
10972,12,70893802197,,,,,186.0,False,,0.0,,,
10973,13,70893802197,,,,,132.0,False,,0.0,,,
10974,14,70893802197,,,,,47.0,False,,0.0,,,
10975,1,70893802198,,,,,17.0,False,,0.0,,,
10976,2,70893802198,,,,,25.0,False,,0.0,,,
10977,3,70893802198,,,,,18.0,False,,0.0,,,
10978,4,70893802198,,,,,25.0,False,,0.0,,,
10979,5,70893802198,,,,,36.0,False,,0.0,,,
10980,6,70893802198,,,,,17.0,False,,0.0,,,
10981,7,70893802198,,,,,14.0,False,,0.0,,,
10982,8,70893802198,,,,,20.0,False,,0.0,,,
10983,9,70893802198,,,,,14.0,False,,0.0,,,
10984,10,70893802198,,,,,21.0,False,,0.0,,,
10985,11,70893802198,,,,,21.0,False,,0.0,,,
10986,12,70893802198,,,,,30.0,False,,0.0,,,
10987,13,70893802198,,,,,19.0,False,,0.0,,,
10988,14,70893802198,,,,,15.0,False,,0.0,,,
10989,1,70893802203,,,,,62.0,False,,0.0,,,
10990,2,70893802203,,,,,71.0,False,,0.0,,,
10991,3,70893802203,,,,,34.0,False,,0.0,,,
10992,4,70893802203,,,,,22.0,False,,0.0,,,
10993,5,70893802203,,,,,58.0,False,,0.0,,,
10994,6,70893802203,,,,,58.0,False,,0.0,,,
10995,7,70893802203,,,,,67.0,False,,0.0,,,
10996,8,70893802203,,,,,24.0,False,,0.0,,,
10997,9,70893802203,,,,,34.0,False,,0.0,,,
10998,10,70893802203,,,,,67.0,False,,0.0,,,
10999,11,70893802203,,,,,60.0,False,,0.0,,,
11000,12,70893802203,,,,,40.0,False,,0.0,,,
11001,13,70893802203,,,,,47.0,False,,0.0,,,
11002,14,70893802203,,,,,23.0,False,,0.0,,,
11003,1,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,58.0,False,,0.0,,,
11004,2,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,45.0,False,,0.0,,,
11005,3,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,72.0,False,,0.0,,,
11006,4,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,52.0,False,,0.0,,,
11007,5,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,62.0,False,,0.0,,,
11008,6,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,93.0,False,,0.0,,,
11009,7,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,85.0,False,,0.0,,,
11010,8,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,48.0,False,,0.0,,,
11011,9,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,66.0,False,,0.0,,,
11012,10,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,3.48,3.14333,132.0,True,1.5100000000000002,1.5100000000000002,1.84667,0.3366699999999998,0.3366699999999998
11013,11,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,3.48,3.14333,114.0,True,1.5100000000000002,1.5100000000000002,1.84667,0.3366699999999998,0.3366699999999998
11014,12,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,3.48,3.14333,159.0,True,1.5100000000000002,1.5100000000000002,1.84667,0.3366699999999998,0.3366699999999998
11015,13,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,3.48,3.14333,119.0,True,1.5100000000000002,1.5100000000000002,1.84667,0.3366699999999998,0.3366699999999998
11016,14,70893802205,ECONO CAT FOOD ADULT 12/3lb,4.99,,,78.0,False,,0.0,,,
11017,1,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,38.0,False,,0.0,,,
11018,2,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,33.0,False,,0.0,,,
11019,3,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,31.0,False,,0.0,,,
11020,4,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,29.0,False,,0.0,,,
11021,5,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,27.0,False,,0.0,,,
11022,6,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,53.0,False,,0.0,,,
11023,7,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,31.0,False,,0.0,,,
11024,8,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,12.98,10.96,61.0,True,2.01,2.01,4.029999999999999,2.0199999999999996,2.0199999999999996
11025,9,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,12.98,10.96,56.0,True,2.01,2.01,4.029999999999999,2.0199999999999996,2.0199999999999996
11026,10,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,40.0,False,,0.0,,,
11027,11,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,34.0,False,,0.0,,,
11028,12,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,38.0,False,,0.0,,,
11029,13,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,21.0,False,,0.0,,,
11030,14,70893802206,ECONO CAT FOOD ADULT 1/12lb,14.99,,,25.0,False,,0.0,,,
11031,1,70893802209,,,,,53.0,False,,0.0,,,
11032,2,70893802209,,,,,213.0,False,,0.0,,,
11033,3,70893802209,,,,,422.0,False,,0.0,,,
11034,4,70893802209,,,,,319.0,False,,0.0,,,
11035,5,70893802209,,,,,217.0,False,,0.0,,,
11036,6,70893802209,,,,,307.0,False,,0.0,,,
11037,7,70893802209,,,,,399.0,False,,0.0,,,
11038,8,70893802209,,,,,471.0,False,,0.0,,,
11039,9,70893802209,,,,,376.0,False,,0.0,,,
11040,10,70893802209,,,,,193.0,False,,0.0,,,
11041,11,70893802209,,,,,338.0,False,,0.0,,,
11042,12,70893802209,,,,,330.0,False,,0.0,,,
11043,13,70893802209,,,,,353.0,False,,0.0,,,
11044,14,70893802209,,,,,185.0,False,,0.0,,,
11045,1,70893802210,,,,,0.0,False,,0.0,,,
11046,2,70893802210,,,,,0.0,False,,0.0,,,
11047,3,70893802210,,,,,0.0,False,,0.0,,,
11048,4,70893802210,,,,,1.0,False,,0.0,,,
11049,5,70893802210,,,,,10.0,False,,0.0,,,
11050,6,70893802210,,,,,5.0,False,,0.0,,,
11051,7,70893802210,,,,,1.0,False,,0.0,,,
11052,8,70893802210,,,,,0.0,False,,0.0,,,
11053,9,70893802210,,,,,0.0,False,,0.0,,,
11054,10,70893802210,,,,,1.0,False,,0.0,,,
11055,11,70893802210,,,,,0.0,False,,0.0,,,
11056,12,70893802210,,,,,1.0,False,,0.0,,,
11057,13,70893802210,,,,,0.0,False,,0.0,,,
11058,14,70893802210,,,,,0.0,False,,0.0,,,
11059,1,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11060,2,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11061,3,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11062,4,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11063,5,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11064,6,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11065,7,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11066,8,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11067,9,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11068,10,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11069,11,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11070,12,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11071,13,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11072,14,70893802211,ECONO BANDEJA DE ALUMINIO RECTANGULAR 50/1ea,1.99,,,0.0,False,,0.0,,,
11073,1,70893802212,,,,,11.0,False,,0.0,,,
11074,2,70893802212,,,,,31.0,False,,0.0,,,
11075,3,70893802212,,,,,19.0,False,,0.0,,,
11076,4,70893802212,,,,,20.0,False,,0.0,,,
11077,5,70893802212,,,,,9.0,False,,0.0,,,
11078,6,70893802212,,,,,16.0,False,,0.0,,,
11079,7,70893802212,,,,,18.0,False,,0.0,,,
11080,8,70893802212,,,,,29.0,False,,0.0,,,
11081,9,70893802212,,,,,19.0,False,,0.0,,,
11082,10,70893802212,,,,,9.0,False,,0.0,,,
11083,11,70893802212,,,,,14.0,False,,0.0,,,
11084,12,70893802212,,,,,53.0,False,,0.0,,,
11085,13,70893802212,,,,,21.0,False,,0.0,,,
11086,14,70893802212,,,,,6.0,False,,0.0,,,
11087,1,70893802213,,,,,12.0,False,,0.0,,,
11088,2,70893802213,,,,,19.0,False,,0.0,,,
11089,3,70893802213,,,,,21.0,False,,0.0,,,
11090,4,70893802213,,,,,12.0,False,,0.0,,,
11091,5,70893802213,,,,,9.0,False,,0.0,,,
11092,6,70893802213,,,,,16.0,False,,0.0,,,
11093,7,70893802213,,,,,17.0,False,,0.0,,,
11094,8,70893802213,,,,,15.0,False,,0.0,,,
11095,9,70893802213,,,,,10.0,False,,0.0,,,
11096,10,70893802213,,,,,37.0,False,,0.0,,,
11097,11,70893802213,,,,,20.0,False,,0.0,,,
11098,12,70893802213,,,,,25.0,False,,0.0,,,
11099,13,70893802213,,,,,14.0,False,,0.0,,,
11100,14,70893802213,,,,,5.0,False,,0.0,,,
11101,1,70893802234,,,,,7.0,False,,0.0,,,
11102,2,70893802234,,,,,4.0,False,,0.0,,,
11103,3,70893802234,,,,,14.0,False,,0.0,,,
11104,4,70893802234,,,,,11.0,False,,0.0,,,
11105,5,70893802234,,,,,10.0,False,,0.0,,,
11106,6,70893802234,,,,,2.0,False,,0.0,,,
11107,7,70893802234,,,,,7.0,False,,0.0,,,
11108,8,70893802234,,,,,6.0,False,,0.0,,,
11109,9,70893802234,,,,,8.0,False,,0.0,,,
11110,10,70893802234,,,,,2.0,False,,0.0,,,
11111,11,70893802234,,,,,11.0,False,,0.0,,,
11112,12,70893802234,,,,,5.0,False,,0.0,,,
11113,13,70893802234,,,,,2.0,False,,0.0,,,
11114,14,70893802234,,,,,1.0,False,,0.0,,,
11115,1,70893802243,,,,,0.0,False,,0.0,,,
11116,2,70893802243,,,,,0.0,False,,0.0,,,
11117,3,70893802243,,,,,0.0,False,,0.0,,,
11118,4,70893802243,,,,,0.0,False,,0.0,,,
11119,5,70893802243,,,,,0.0,False,,0.0,,,
11120,6,70893802243,,,,,0.0,False,,0.0,,,
11121,7,70893802243,,,,,0.0,False,,0.0,,,
11122,8,70893802243,,,,,0.0,False,,0.0,,,
11123,9,70893802243,,,,,0.0,False,,0.0,,,
11124,10,70893802243,,,,,0.0,False,,0.0,,,
11125,11,70893802243,,,,,0.0,False,,0.0,,,
11126,12,70893802243,,,,,0.0,False,,0.0,,,
11127,1,70893802244,,,,,0.0,False,,0.0,,,
11128,2,70893802244,,,,,0.0,False,,0.0,,,
11129,3,70893802244,,,,,0.0,False,,0.0,,,
11130,4,70893802244,,,,,0.0,False,,0.0,,,
11131,5,70893802244,,,,,0.0,False,,0.0,,,
11132,6,70893802244,,,,,0.0,False,,0.0,,,
11133,7,70893802244,,,,,0.0,False,,0.0,,,
11134,8,70893802244,,,,,0.0,False,,0.0,,,
11135,9,70893802244,,,,,0.0,False,,0.0,,,
11136,10,70893802244,,,,,0.0,False,,0.0,,,
11137,11,70893802244,,,,,0.0,False,,0.0,,,
11138,1,70893802245,,,,,0.0,False,,0.0,,,
11139,2,70893802245,,,,,0.0,False,,0.0,,,
11140,3,70893802245,,,,,0.0,False,,0.0,,,
11141,4,70893802245,,,,,0.0,False,,0.0,,,
11142,5,70893802245,,,,,0.0,False,,0.0,,,
11143,6,70893802245,,,,,0.0,False,,0.0,,,
11144,7,70893802245,,,,,0.0,False,,0.0,,,
11145,8,70893802245,,,,,0.0,False,,0.0,,,
11146,9,70893802245,,,,,0.0,False,,0.0,,,
11147,10,70893802245,,,,,0.0,False,,0.0,,,
11148,11,70893802245,,,,,0.0,False,,0.0,,,
11149,1,70893802248,,,,,15.0,False,,0.0,,,
11150,2,70893802248,,,,,32.0,False,,0.0,,,
11151,3,70893802248,,,,,137.0,False,,0.0,,,
11152,4,70893802248,,,,,120.0,False,,0.0,,,
11153,5,70893802248,,,,,28.0,False,,0.0,,,
11154,6,70893802248,,,,,58.0,False,,0.0,,,
11155,7,70893802248,,,,,57.0,False,,0.0,,,
11156,8,70893802248,,,,,10.0,False,,0.0,,,
11157,9,70893802248,,,,,55.0,False,,0.0,,,
11158,10,70893802248,,,,,83.0,False,,0.0,,,
11159,11,70893802248,,,,,83.0,False,,0.0,,,
11160,12,70893802248,,,,,52.0,False,,0.0,,,
11161,13,70893802248,,,,,68.0,False,,0.0,,,
11162,14,70893802248,,,,,38.0,False,,0.0,,,
11163,1,70893802249,,,,,7.0,False,,0.0,,,
11164,2,70893802249,,,,,24.0,False,,0.0,,,
11165,3,70893802249,,,,,184.0,False,,0.0,,,
11166,4,70893802249,,,,,145.0,False,,0.0,,,
11167,5,70893802249,,,,,47.0,False,,0.0,,,
11168,6,70893802249,,,,,62.0,False,,0.0,,,
11169,7,70893802249,,,,,46.0,False,,0.0,,,
11170,8,70893802249,,,,,24.0,False,,0.0,,,
11171,9,70893802249,,,,,44.0,False,,0.0,,,
11172,10,70893802249,,,,,162.0,False,,0.0,,,
11173,11,70893802249,,,,,90.0,False,,0.0,,,
11174,12,70893802249,,,,,28.0,False,,0.0,,,
11175,13,70893802249,,,,,18.0,False,,0.0,,,
11176,14,70893802249,,,,,23.0,False,,0.0,,,
11177,1,70893802250,,,,,18.0,False,,0.0,,,
11178,2,70893802250,,,,,42.0,False,,0.0,,,
11179,3,70893802250,,,,,149.0,False,,0.0,,,
11180,4,70893802250,,,,,60.0,False,,0.0,,,
11181,5,70893802250,,,,,1.0,False,,0.0,,,
11182,6,70893802250,,,,,0.0,False,,0.0,,,
11183,7,70893802250,,,,,1.0,False,,0.0,,,
11184,8,70893802250,,,,,0.0,False,,0.0,,,
11185,9,70893802250,,,,,40.0,False,,0.0,,,
11186,10,70893802250,,,,,114.0,False,,0.0,,,
11187,11,70893802250,,,,,75.0,False,,0.0,,,
11188,12,70893802250,,,,,57.0,False,,0.0,,,
11189,13,70893802250,,,,,40.0,False,,0.0,,,
11190,14,70893802250,,,,,24.0,False,,0.0,,,
11191,1,70893802252,,,,,0.0,False,,0.0,,,
11192,2,70893802252,,,,,0.0,False,,0.0,,,
11193,3,70893802252,,,,,0.0,False,,0.0,,,
